linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
12,45.552431269416,18.642146033633,Osječko-baranjska,Osijek,Jaguar,F-Pace,33.999 €,2018. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,84284 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-4x4-automatik-r-sport-virtual-nav-park-kam-jamstvo-oglas-41047673
13,45.808740526459,15.900170508915,Grad Zagreb,Stenjevec,Jaguar,XF,18.500 €,2013. godište,Diesel,177 kW,limuzina,4,186700 km,https://www.njuskalo.hr/auti/jaguar-xf-3.0-d-v6-oglas-42233965
14,46.30590632757,16.341399936509,Varaždinska,Varaždin,Jaguar,XF,26.600 €,2017. godište,Diesel,132 kW,limuzina,4,163000 km,https://www.njuskalo.hr/auti/jaguar-xf-xf-2.0-awd-porfolio-automatik-oglas-41348753
15,45.265013245614,17.332913615833,Brodsko-posavska,Dragalić,Jaguar,XE,22.000 €,2017. godište,Diesel,132 kW,limuzina,4,125000 km,https://www.njuskalo.hr/auti/jaguar-xe-xe-awd-automatik-oglas-41742234
16,45.855040474172,15.98652111408,Grad Zagreb,Maksimir,Jaguar,XJ,22.500 €,2012. godište,Diesel,202 kW,limuzina,4,169900 km,https://www.njuskalo.hr/auti/jaguar-xj-3.0d-v6-premium-luxury-2012-1-vlasnik-besprijekoran-zamjena-oglas-41315300
17,,,Grad Zagreb,,Jaguar,XE,17.700 €,2015. godište,Diesel,120 kW,limuzina,4,111000 km,https://www.njuskalo.hr/auti/jaguar-xe-2.0d-e-performance-r-sport-navigacija-grijanje-sjedala-reg-oglas-42296686
18,45.78396705,15.92363874,Grad Zagreb,Trešnjevka - Jug,Jaguar,F-Type,65.000 €,2021. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,61000 km,https://www.njuskalo.hr/auti/jaguar-f-type-r-dynamic-black-edition-2.0-automatik-oglas-42245138
19,46.145606417299,16.83194247634,Koprivničko-križevačka,Koprivnica,Jaguar,XF,22.499 €,2018. godište,Diesel,120 kW,limuzina,5,117784 km,https://www.njuskalo.hr/auti/jaguar-xf-2-1999cm3-163hp-automatik-panorama-registriran-12mj-2022-oglas-39208127
20,45.887370977085624,16.422257382636655,Zagrebačka,Vrbovec,Jaguar,XF,15.500 €,2010. godište,Diesel,177 kW,limuzina,5,250000 km,https://www.njuskalo.hr/auti/jaguar-xf-3.0-d-automatik-oglas-42057815
21,45.801932247277,15.752815173732,Zagrebačka,Samobor,Jaguar,XJ,20.073 €,1971. godište,Benzin,180 kW,limuzina,4,1 km,https://www.njuskalo.hr/auti/jaguar-420-g-i6-4.2-anindol-pdv-oglas-35290019
22,45.797590925,15.706675025,Zagrebačka,Samobor,Jaguar,XK,19.895,1989. godište,Benzin,222 kW,kabriolet,2,72290 km,https://www.njuskalo.hr/auti/jaguar-xjs-5.3-v12-automatik-oglas-34422564
23,45.801932247277,15.752815173732,Zagrebačka,Samobor,Jaguar,XJ,25.204,1972. godište,Benzin,129 kW,limuzina,4,1 km,https://www.njuskalo.hr/auti/jaguar-xj-6-serija-oglas-33254214
