linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
179,,,Njemačka,,Porsche,Macan,96.250 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,50400 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-kam-pano-oglas-42244372
180,,,Njemačka,,Porsche,Macan,99.250 €,2021. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,11000 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-360-pano-oglas-42244370
181,,,Njemačka,,Porsche,Macan,99.950 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,25100 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-acc-kam-pano-oglas-42244369
182,,,Njemačka,,Porsche,Macan,99.850 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,32500 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-acc-kam-pano-oglas-42244368
183,45.710032445853,16.080077467181,Zagrebačka,Velika Gorica,Porsche,Taycan,165.000 €,2022. godište,Električni,560 kW,coupe,5,22800 km,https://www.njuskalo.hr/auti/porsche-taycan-turbo-pdv-om-oglas-42242989
185,46.317723777745,16.326571475068,Varaždinska,Varaždin,Porsche,Macan,47.900 €,2017. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,110000 km,https://www.njuskalo.hr/auti/porsche-macan-diesel-3.0-v6-pdk-automatik-xenon-navi-oglas-27822279
186,43.532133943807,16.505996461697,Splitsko-dalmatinska,Solin,Porsche,911,125.000 €,2019. godište,Benzin,272 kW,coupe,2,29000 km,https://www.njuskalo.hr/auti/porsche-911-991-carrera-t-coupe-oglas-42241478
187,45.857364819661,16.024342775345,Grad Zagreb,Podsljeme,Porsche,Macan,56.990 €,2016. godište,Benzin,265 kW,terensko vozilo / SUV / pick up,5,90000 km,https://www.njuskalo.hr/auti/porsche-macan-gts-3.0-v6-panorama-alcantara-led-sport-chrono-alu-20-oglas-41581292
188,45.810673,15.859232,Grad Zagreb,Podsused - Vrapče,Porsche,Panamera,89.900 €,2017. godište,Benzin,243 kW,coupe,5,135678 km,https://www.njuskalo.hr/auti/porsche-panamera-4e-hybrid-oglas-37549670
189,45.810408416688,15.859509350348,Grad Zagreb,Podsused - Vrapče,Porsche,Macan,44.970 €,2016. godište,Benzin,185 kW,terensko vozilo / SUV / pick up,5,42122 km,https://www.njuskalo.hr/auti/porsche-macan-2.0-pdk-37tkm-21-911-turbo-design-besprijekoran-oglas-36668470
190,45.805679325621,15.873685644099,Grad Zagreb,Stenjevec,Porsche,Cayenne,25.990 €,2013. godište,Diesel,180 kW,terensko vozilo / SUV / pick up,5,257709 km,https://www.njuskalo.hr/auti/porsche-cayenne-3.0-v6-tdi-automatik-oglas-41980697
191,45.804762859711,15.873556526903,Grad Zagreb,Stenjevec,Porsche,Panamera,100.990 €,2017. godište,Plug-in hibrid,340 kW,limuzina,5,66357 km,https://www.njuskalo.hr/auti/porsche-panamera-3.0-bi-turbo-plug-in-hibrid-4x4-sport-chrono-462-ks-oglas-40390172
192,43.500664519341825,16.481372988226,Splitsko-dalmatinska,Split,Porsche,Cayenne,26.900 €,2012. godište,Diesel,180 kW,terensko vozilo / SUV / pick up,5,160000 km,https://www.njuskalo.hr/auti/porsche-cayenne-3.0-v6-tdi-automatik-oglas-42238684
193,45.83742580721549,16.01360901011287,Grad Zagreb,Maksimir,Porsche,911,58.000 €,2005. godište,Benzin,262 kW,coupe,2,108000 km,https://www.njuskalo.hr/auti/porsche-carrera-x51-aero-oglas-38384517
194,,,Njemačka,,Porsche,Cayenne,110.650 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,2093 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-3.0-v6-tiptronic-462-ks-zracni-acc-360-oglas-42237907
195,,,Njemačka,,Porsche,Cayenne,112.750 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,20213 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-coup-3.0-v6-tiptronic-462-ks-zracni-acc-oglas-42237906
196,,,Njemačka,,Porsche,Cayenne,121.800 €,2022. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,32400 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-3.0-v6-tiptronic-462-ks-zracni-acc-360-oglas-42237895
197,,,Njemačka,,Porsche,Cayenne,111.350 €,2022. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,23371 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-3.0-v6-tiptronic-462-ks-zracni-acc-kam-oglas-42237871
198,,,Njemačka,,Porsche,Cayenne,113.400 €,2020. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,23919 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-3.0-v6-tiptronic-462-ks-zracni-360-pano-oglas-42237868
199,,,Njemačka,,Porsche,Cayenne,114.550 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,19611 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-3.0-v6-tiptronic-462-ks-zracni-acc-360-oglas-42237865
200,,,Njemačka,,Porsche,Cayenne,112.450 €,2021. godište,Hibrid,340 kW,terensko vozilo / SUV / pick up,5,25500 km,https://www.njuskalo.hr/auti/porsche-cayenne-e-hybrid-3.0-v6-tiptronic-462-ks-zracni-acc-360-oglas-42237863
